stop_id,stop_name,stop_name_en,stop_lat,stop_lon,stop_desc
way/1428542770,โรงเรียนวัดสุวรรณคีรี,โรงเรียนวัดสุวรรณคีรี,13.780904,100.468086,school
way/1428542777,ศูนย์มานุษยวิทยาสิรินธร,Princess Maha Chakri Sirindhorn Anthropology Centre,13.783677,100.459066,college
way/1428665134,โรงเรียนวัดตลิ่งชัน,Wat Talingchan School,13.779652,100.456435,school
way/1428665162,โรงเรียนวัดไก่เตี้ย,โรงเรียนวัดไก่เตี้ย,13.784959,100.465503,school
way/1429030843,โรงเรียนวัดมะลิ,โรงเรียนวัดมะลิ,13.762238,100.460525,school
way/1429512178,สวนร่มแมกไม้,สวนร่มแมกไม้,13.701275,100.542373,park
way/1429512179,สวนฤทัยสมาน,สวนฤทัยสมาน,13.699141,100.541078,park
way/1429512180,สวนเขตขวัญ,สวนเขตขวัญ,13.697281,100.544299,park
way/1429512181,สวนป่าเอกมัย,สวนป่าเอกมัย,13.741718,100.590509,garden
way/1429513589,โรงเรียนอำนวยพิทยา,โรงเรียนอำนวยพิทยา,13.773953,100.566484,school
way/1429709417,วัดอมรทายิการาม,Wat Amon Thayikaram,13.759430,100.474561,place_of_worship
way/1431671086,สวนอินทมระ,Inthamara Park,13.789009,100.557670,park
way/1432038989,โรงเรียนอนุบาลจินดาพร,โรงเรียนอนุบาลจินดาพร,13.669282,100.694622,school
way/1433074923,โรงเรียนวัดเทวสุนทร,โรงเรียนวัดเทวสุนทร,13.853913,100.561730,school
way/1433798307,โรงเรียนวัดมัชฌันติการาม,โรงเรียนวัดมัชฌันติการาม,13.822123,100.517375,school
way/1433798308,วัดมัชฌันติการาม,Wat Matchantikaram,13.822883,100.518161,place_of_worship
way/1433798345,วัดเลียบราษฏร์บำรุง,Wat Liap Rat Bamrung,13.829417,100.521843,place_of_worship
way/1433798346,โรงเรียนวัดเลียบราษฏร์บำรุง,Wat Liap Rat Bamrung School,13.828778,100.521056,school
way/1434038190,โรงพยาบาลเอส วาย เอช,SYH Hospital,13.882198,100.607620,hospital
way/1434322100,โรงเรียนโยธินบูรณะ 2 (สุวรรณสุทธาราม),Yothinburana 2 (Suwansuttharam) School,13.833538,100.529152,school
way/1434322101,โรงเรียนวัดทองสุทธาราม,Wat Thong Sutharam School,13.832954,100.529877,school
way/1434322102,วัดทองสุทธาราม,Wat Thong Suttharam,13.834112,100.529810,place_of_worship
way/1434548578,โรงเรียนธัชรินทร์วิทยา,โรงเรียนธัชรินทร์วิทยา,13.823548,100.556457,school
way/1434553722,Furama Xclusive,Furama Xclusive,13.746200,100.551296,hotel
way/1434648444,ทัณฑสถานโรงพยาบาลราชทัณฑ์,Department of Corrections Hospital,13.849692,100.553432,hospital
way/1434654412,สำนักงานสรรพากรพื้นที่สาขาดุสิต,สำนักงานสรรพากรพื้นที่สาขาดุสิต,13.788030,100.527195,government
way/1435590660,วัดบางกระดี่,Wat Bang Kradi,13.599065,100.405952,place_of_worship
way/1435590661,โรงเรียนวัดบางกระดี่,Wat Bang Kradi School,13.599344,100.405061,school
way/1435614685,ตำหนักกวนอิม,Guan Yin Citta,13.705710,100.668066,place_of_worship
way/1436320285,โรงพยาบาลมงกุฎวัฒนะ,โรงพยาบาลมงกุฎวัฒนะ,13.894165,100.561713,hospital
way/1436669305,"KROMO Bangkok, Curio Collection by Hilton","KROMO Bangkok, Curio Collection by Hilton",13.734091,100.565407,hotel
way/1436745631,โรงเรียนวัดทองเพลง,โรงเรียนวัดทองเพลง,13.724553,100.500952,school
way/1437085278,ศูนย์ส่งเสริมการเรียนรู้เขตสัมพันธวงศ์,Samphanthawong District Learning Encouragement Center,13.735478,100.513931,government
way/1443131197,สถานกงสุลซิลดาเวีย,สถานกงสุลซิลดาเวีย,13.820012,100.604250,diplomatic
way/1443622871,ทีเอ็นซีคลินิกเวชกรรม,ทีเอ็นซีคลินิกเวชกรรม,13.776021,100.544948,clinic
way/1444132140,มัสยิดดาริสสลาม,Darisslam Mosque,13.736843,100.643516,place_of_worship
way/1444930261,โรงเรียนอรรถมิตร,Attamit School,13.833958,100.568403,school
way/1445095839,อนุบาลเศรษฐบุตร,อนุบาลเศรษฐบุตร,13.835246,100.572323,kindergarten
way/1445909058,Skin Story Clinic,Skin Story Clinic,13.747726,100.395781,clinic
way/1446474507,โรงเรียนโยนออฟอาร์ค,St. Joan of Arc School,13.778061,100.505349,school
way/1448269862,สวนบวรประชานันท์,สวนบวรประชานันท์,13.624561,100.449816,park
way/1448419065,วัดสัมมาชัญญาวาส,Wat Samma Chanyawat,13.854581,100.693993,place_of_worship
way/1448621613,ไฮแอท เพลส กรุงเทพ สุขุมวิท 1,Hyatt Place Bangkok Sukhumvit 1,13.746690,100.551881,hotel
way/1448652213,ซาร่า อินน์,Sara's Inn,13.746424,100.552000,hotel
way/1448652250,FX Hotel,FX Hotel,13.747658,100.552576,hotel
way/1448695333,โรงเรียนธำรงวิทย์,Thamrongwit School,13.776624,100.544940,school
way/1449667321,สำนักป้องกันและบรรเทาสาธารณภัย,สำนักป้องกันและบรรเทาสาธารณภัย,13.780707,100.545588,government
way/1451086915,สำนักพระราชวัง,Bureau of the Royal Household,13.768084,100.514754,government
way/1451105105,สถาบันเทคโนโลยีจิตรลดา,สถาบันเทคโนโลยีจิตรลดา,13.767193,100.514998,university
way/1451105159,โรงเรียนจิตรลดาวิชาชีพ,โรงเรียนจิตรลดาวิชาชีพ,13.769850,100.514107,school
way/1452541941,Vanit Village,Vanit Village,13.776704,100.543909,mall
way/1453039405,โรงเรียนไทยนิยมสงเคราะห์,โรงเรียนไทยนิยมสงเคราะห์,13.876960,100.598629,school
way/1453806860,แอมไชน่าทาวน์,I’m Chinatown,13.741615,100.511320,mall
way/1454383876,บ้านนาวา,บ้านนาวา,13.752386,100.499395,hostel
way/1455539676,ธรรมนิมิตประสิทธิคุณ,ธรรมนิมิตประสิทธิคุณ,13.753247,100.499196,place_of_worship
way/1456680883,double b hostel,double b hostel,13.752867,100.499110,hostel
